caption,sentiment_label,like_count,comment_count,engagement_rate
portofolio jadi hal yang sangat penting bagi mahasiswa atau fresh graduate untuk saing di dunia kerja khusus pada yang ingin berkarir di game industry namun dalam proses buat terkadang sering jumpa banyak kendala dan tahu portofolio seperti apa yang cari oleh para profesional di bidang lantas apa saja yang harus siap yuk temu jawab dalam acara igdx career goes to campus seminar press start for succsess career insights and portofolio reviews in game industry auditorium lt politeknik elektronika negeri sabtu desember dalam event ini akan ada tiga rangkai acara yakni seminar portofolio reviews game showcase alur portfolio review buat profil igdx career lalu careerigdxid lengkap profil dan unggah portofolio kamu portofolio pilih akan undang untuk laku presentasi portofolio di hadap para audiens ceo digital happiness dan ceo clay game studio,positive,228,3,0.737830586431583
pens tv flash news oktober rupa politeknik baik di indonesia jadi politeknik elektronika negeri pens tak henti agenda giat yang manfaat bagi mahasiswa dan masyarakat sekitar pada bulan oktober ini pens telah usai ada beberapa giat kembang potensi diri bagi mahasiswa serta abdi masyarakat mulai dari bimatra sekolah mawapres dan slice semua telah kami rangkum lama detik dalam flash news untuk video lengkap dapat lihat di youtubecompenstv,positive,231,0,0.737830586431583
menit waktu yang kita luang dapat manfaat untuk hidup orang lain satu kantong darah yang kita ikan dapat selamat nyawa manusia selamat hari palang merah indonesia ayo tingkat jiwa manusia generasi muda indonesia politeknik pens pensjoss politeknikjoss pmi haripmi,positive,230,0,0.7346365146288489
pada hari sabtu pens pilih jadi tuan rumah dalam giat indonesia game development exchange igdx career giat yang tempat di ruang auditorium gedung pascasarjana pens ini rupa gagas dari asosiasi game indonesia agi yang berkerjasama dengan menteri komunikasi dan informasi kominfo republik indonesia dengan usung tema career insight portofolio reviews in the game industry rangkai giat seperti seminar portofolio reviews dan game showcase hasil muncul antusiasme yang tinggi dari para serta baca lengkap di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasiigdxcareer,positive,229,0,0.7314424428261147
hari tani nasional ingat pada tanggal september tahun ini dengan usung tema tanah subur tani syukur indonesia makmur harap dapat tambah semangat para tani untuk kontribusi dalam hal beri bahan pangan yang baik untuk rakyat mari kita raya hari tani nasional ini bagai bentuk apresiasi untuk tiap tetes keringat para tani di indonesia politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia selamatharitaninasional haritaninasional,positive,229,0,0.7314424428261147
dan kristus telah mati untuk semua orang supaya mereka yang hidup tidak lagi hidup untuk diri sendiri tetapi untuk dia yang telah mati dan telah bangkit untuk mereka korintus selamat ingat hari wafat isa almasih moga damai selalu serta kita semua pens politeknik pensjoss wafatnyaisaalmasih,positive,228,1,0.7314424428261147
vokasifest x festival kampus merdeka adalah dua raya besar dalam dunia didik indonesia yang tuju sebar bagai kabar baik dari capai didik vokasi dan didik tinggi serta tunjuk peran penting didik dalam siap sumber daya manusia yang unggul untuk wujud indonesia emas saksi buka vokasifest x festival kampus merdeka cara langsung lalu kanal youtube kemendikbud ri senin desember pukul wib mari datang untuk coba alam ajar didik vokasi yang gratis dan buka untuk umum pada hari pertama desember wib hari dua desember wib taman izmail marzuki tim jakarta pusat riah dengan expo vokasi pamer produkproduk inovatif didik vokasi workshop ajar sama satu didik vokasi praktik violin buat keramik hias kue sablon dll pasar senggol bazaar jual produkproduk satu didik vokasi gelar wicara inspiratif sama hermawan kartajaya chairman markplus inc alfian fuad alumnus smkn semarang dan diri dtech engineering vina muliana content creator abing santoso guru smkn riri mardiyah alumnus lkp abdi bangsa institute kiki masterchef indonesia alumnus smkn medan serta para serta didik vokasi prestasi hibur dari novia bachmid alffy rev and true friends insitut seni indonesia surakarta novia situmeang hanin dhiya dan mutu orchestra dari smk muhammadiyah cikampek merdekabelajar vokasifestxfkm talentaemasindonesia rayakanmerdekabelajar,positive,228,1,0.7314424428261147
visitor registration dtik fest departemen teknik informatika dan komputer pens proudly present dtik fest innovation for nation hallo semua visitor registration dtik fest resmi buka lohh belum apa sih dtik fest itu jadi dtik fest itu adalah buah acara pamer produk inovatif dari mahasiswa teknik informatika dan komputer pens tarik dari acara ini gratis loh dan buka untuk umum pasti wah makin penasaran kan yuk langsung daftar diri kalian dengan klik link bawah ini ya dtik fest selasa januari virtual exhibition dtikfestcom selesai ikut seru acara kami dan menang doorprizedoorprize tarik bagi unjung pilih jangan sampai lewat ya kami tunggu hadir kalian for more information zacky nizhar rizky mega facebook dtik fest instagram dtikfest youtube dtik fest acara ini dukung dan sponsor oleh virtuahive rasyid technologies maulid games piramida teknologi informasi pti hewlett packard enterprise hpeserta dukung oleh rasyid institute sinergi dimensi informatika sindika profil trustmedis dan alterra dtikfest modernandteknologi,positive,229,0,0.7314424428261147
pens tv intip riah parade juang parade juang sukses gelar kembali oleh perintah kota pada hari minggu rute parade mulai dari jalan pahlawan hingga balai kota yang ikut oleh serta yang diri dari prajurit tni polri perangkat daerah di lingkup perintah kota organisasi masyarakat di indonesia serta bagai komunitas sejarah dan pemuda belum mula parade juang ada tampil drama teatrikal yang gambar juang arekarek suroboyo lawan tentara sekutu ribu masyarakat di kota antusias untuk ikut giat sebut harap dengan hadir parade juang ini dapat kembali semangat pahlawan di hati masyarakat untuk video lengkap bisa anda lihat di channel youtube pens tv politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,229,0,0.7314424428261147
hallo sahabatfrekuensi muncul teknologi artificial intelligence atau cerdas artifisial cara perlahan dan pasti telah ubah cara kita hidup dan kerja guna ai di bagai sektor profesi milik potensi yang besar untuk dukung layan publik khusus di bidang spektrum frekuensi radio nah agar sahabatfrekuensi lebih cerah kena manfaat ai untuk tingkat layan publik yuk kita simak giat simposium ai yang akan bagi tahu kait implementasi ai sama narasumber dari kalang akademisi praktisi dan regulator bidang spektrum frekuensi radio cara live pada kamis desember wib zoom meeting akan ada banyak seru yang nanti dont miss it ya sahabatfrekuensi ditjensdppi pelayananpublik artificialintelligence simposiumai,positive,229,0,0.7314424428261147
tiap makan yang kita nikmat ada peran tani lahan dan alam di balik tepat hari ini hari pangan dunia ingat kita untuk lebih harga isi piring kita upaya sistem pangan yang lanjut dan pasti penuh hak pangan bagi semua selamat ingat hari pangan dunia politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi haripangansedunia,positive,228,0,0.7282483710233806
pens tv upacara hut ri ke wujud hormat pens atas jasa pahlawan dalam rangka ingat hari ulang tahun republik indonesia ke sabtu politeknik elektronika negeri pens usai langsung upacara yang tempat di lapang merah pens ikut oleh mahasiswa baru dosen serta karyawan pens giat ini tuju bagai wujud hormat civitas akademika pens hadap jasa para pahlawan yang telah juang demi merdeka negara indonesia usung tema sdm unggul indonesia maju dalam sempat kali ini direktur pens yakni dr zainal arief st mt yang peran bagai bina upacara turut baca amanah menteri riset teknologi dan didik tinggi menristekdikti yakni mohammad nasir untuk video lengkap dapat lihat di youtubecompenstv,positive,227,0,0.7250542992206465
hari perempuan internasional raya pada tanggal maret tiap tahun ingat ini jadi momen akan penting aku atas prestasi para perempuan tanpa pandang asal etnis bahasa budaya bahkan ekonomi maupun pandang politik hari perempuan internasional kini juga jadi acara tahun yang resmi raya oleh serikat bangsabangsa pbb untuk juang hak perempuan di seluruh dunia selamat ingat hari perempuan internasional politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia hariperempuaninternasional hariperempuaninternasional,positive,226,0,0.7218602274179123
seminar bangun jiwa entrepreneur kreatif di era digital halo semua buat kalian para entrepreneurs muda atau yang tarik di bidang entrepreneur ada kabar baik nih seminar bangun jiwa entrepreneur kreatif di era digital telah hadir acara ini akan selenggara cara hybrid pada haritanggal kamis september pukul tempat mini theater lt gedung pasca sarjana pens zoom dan tentu di hadir oleh materi keren yaitu rizal wahyu cahyarama founder dan ceo cahyarama kreatif achmad nurhasim hamada founder dan ceo pt kekean primanda indonesia yuk catet tanggal dan jangan lupa untuk daftar di link ikut ini contact person rere kami tunggu di hari kamis nanti thankyouu politeknik politeknikjoss pens pensjoss,positive,225,1,0.7218602274179123
vaksinasi covid dosis pertama telah usai jalan pada langsung di politeknik elektronika negeri pens giat ini ikut oleh jumlah masyarakat dan warga kampus yang belum laksana vaksin dosis pertama pens sedia dosis untuk vaksinasi massal ini adapun vaksin yang guna adalah vaksin astrazeneca para serta vaksinasi harus daftar lebih dahulu lalu laku screening telah itu baru bisa dapat sunti vaksin politeknik politeknikjoss pens pensjoss vokasimenguatkanindonesia,positive,226,0,0.7218602274179123
pens tv pens sukses gelar lkmmtd meski tengah pandemi covid politeknik elektronika negeri pens kembali helat giat rutin tahun yakni latih terampil manajemen mahasiswa tingkat dasar lkmmtd meski masih ada tengah pandemic covid rupa bukan jadi halang pens untuk tetap laksana giat sebut laksana lama kurang lebih satu bulan hitung sejak tanggal giat ini selenggara lalu aplikasi virtual yakni microsoft teams bagi kampus utama serta zoom video conference bagi luar kampus utama giat ini ikut oleh mahasiswa pens yang telah nyata lulus lkmm pratd pada beberapa bulan silam untuk video lengkap dapat anda lihat di youtubecompenstv,positive,225,0,0.7186661556151782
selamat hari bebas pers dunia moga dengan ada ingat ini media massa dapat gali dan sampai informasi cara tepat dan benar serta lawan berita hoax jangan lupa saring belum sharing ya pens pensjoss kebebasanperssedunia,positive,224,0,0.7154720838124441
hari didik nasional pens adakan upacara ingat hardiknas bagai momen refleksi didik indonesia halo sobatpens tema gerak sama lanjut merdeka ajar pens helat upacara ingat hari didik nasional hardiknas pada kamis upacara sebut hadir oleh wakil dosen staf dan mahasiswa yang ikut dengan penuh khidmat di ruang auditorium lantai gedung pascasarjana beda dengan tahuntahun belum pada upacara ingat hardiknas kali ini jumlah dosen pens kena busana adat bagai bentuk hormat hadap ingat hari nasional sebut yuk simak lengkap dalam reels ikut politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi haripendidikannasional hardiknas,positive,222,1,0.71227801200971
pens tv bimatra tingkat semangat prestasi dan akrab mahasiswa kipk pens eepis bidikmisi organization ebio usai selenggara bidikmisi management training bimatra yang tempat di lawang adventure camp malang giat yang ikut oleh mahasiswa kipk ini langsung sejak jumat dengan usung tema bidikmisi karakter dan integritas giat ini tuju untuk kembang potensi mahasiswa terima kartu indonesia pintarkuliah politeknik elektronika negeri kipk pens agar dapat prestasi dan manfaat bagi masyarakat untuk video lengkap bisa anda lihat di channel youtube pens tv politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia pgtv,positive,223,0,0.71227801200971
hari film indonesia jatuh tiap maret ini ambil dari hari pertama ambil gambar film darah doa atau long march of siliwangi yang sutradara oleh usmar ismail pada maret namun untuk dukung himbauan tetap di rumah atau dirumahaja lama social distancing raya tahun ini akan gelar cara streaming dari rumah masing masing selamat hari film nasional pens pensjoss politeknik harifilm,positive,222,0,0.7090839402069758
selamat hari raya idul adha h idul adha ajar kita tentang korban hati yang ajar ikhlas lepas dan tunduk pada ilahi moga tiap korban yang kita laku bawa berkah selamat raya dengan penuh syukur dan peduli politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens iduladhah,positive,220,1,0.7058898684042417
angklung adalah alat musik tradisional indonesia yang asal dari jawa barat pada zaman raja sunda sekitar abad ke alat musik ini guna untuk raya saat cocok tanam raya sebut bagai bentuk puja kepada dewi sri atau dewi padi agar beri subur pada tanam dan sejahtera dalam hidup angklung juga rupa salah satu seni indonesia yang aku oleh unesco maka dari itu kita harus bangga dan tetap lestari budaya indonesia selamat hari angklung jaya musik tradisional jaya indonesia politeknik pensjoss hariangklung angklung,positive,221,0,0.7058898684042417
kenal program studi teknik mekatronika jangan lewat webinar mekatronika kurikulum produk worskhop robotika dan otomasi industri bahas materi keren dan kenal lebih dekat dengan prodi d mekatronika pens buah pilih yang tepat bagi yang ingin kuliahbelajar mekatronika robotika dan otomasi industri di era prodi dengan mahasiwa dan dosen yang milik se gunung prestasi di tingkat nasional dan internasional dosen yang kompeten dan certified ahli di bidang juga milik produk andal mekatronika yang layak jual dan milik tingkat kesiap teknologi tkt level dan dan masih banyak lagi senin februari pukul wib link zoom live streaming youtube pens tv politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,positive,219,1,0.7026957966015076
